series_code,year,event,event_date,car,class,team,chassis,manufacturer,driver_a,license_a,laps_a,best_lap_a,avg_lap_a,q1_pct_a,driver_b,license_b,laps_b,best_lap_b,avg_lap_b,q1_pct_b
wec,2024,COTA,2024-09-01 13:00:00,15,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,marco wittmann,Platinum,51,113.713,116.971,NULL,raffaele marciello,Platinum,66,113.231,118.905,NULL
wec,2024,COTA,2024-09-01 13:00:00,2,HYPERCAR,Cadillac Racing,Cadillac V-Series.R,Cadillac,alex lynn,Platinum,93,113.555,118.22,NULL,earl bamber,Platinum,90,113.103,118.624,NULL
wec,2024,COTA,2024-09-01 13:00:00,20,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,rene rast,Platinum,65,113.579,116.195,NULL,robin frijns,Platinum,61,113.324,120.569,NULL
wec,2024,COTA,2024-09-01 13:00:00,20,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,rene rast,Platinum,65,113.579,116.195,NULL,sheldon van der linde,Platinum,56,112.976,121.466,NULL
wec,2024,COTA,2024-09-01 13:00:00,20,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,robin frijns,Platinum,61,113.324,120.569,NULL,sheldon van der linde,Platinum,56,112.976,121.466,NULL
wec,2024,COTA,2024-09-01 13:00:00,27,LMGT3,Heart of Racing Team,Aston Martin Vantage AMR LMGT3,Aston Martin,alex riberas,Gold,61,125.129,133.718,NULL,daniel mancinelli,Silver,53,125.761,132.186,NULL
wec,2024,COTA,2024-09-01 13:00:00,27,LMGT3,Heart of Racing Team,Aston Martin Vantage AMR LMGT3,Aston Martin,alex riberas,Gold,61,125.129,133.718,NULL,ian james,Bronze,50,127.373,130.063,NULL
wec,2024,COTA,2024-09-01 13:00:00,27,LMGT3,Heart of Racing Team,Aston Martin Vantage AMR LMGT3,Aston Martin,daniel mancinelli,Silver,53,125.761,132.186,NULL,ian james,Bronze,50,127.373,130.063,NULL
wec,2024,COTA,2024-09-01 13:00:00,31,LMGT3,Team WRT,BMW M4 LMGT3,BMW,augusto farfus,Platinum,66,124.707,133.076,NULL,darren leung,Bronze,49,128.428,131.206,NULL
wec,2024,COTA,2024-09-01 13:00:00,31,LMGT3,Team WRT,BMW M4 LMGT3,BMW,augusto farfus,Platinum,66,124.707,133.076,NULL,sean gelael,Silver,49,126.351,133.383,NULL
wec,2024,COTA,2024-09-01 13:00:00,31,LMGT3,Team WRT,BMW M4 LMGT3,BMW,darren leung,Bronze,49,128.428,131.206,NULL,sean gelael,Silver,49,126.351,133.383,NULL
wec,2024,COTA,2024-09-01 13:00:00,35,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,charles milesi,Platinum,92,112.584,119.906,NULL,ferdinand habsburg,Gold,60,113.572,116.604,NULL
wec,2024,COTA,2024-09-01 13:00:00,35,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,charles milesi,Platinum,92,112.584,119.906,NULL,paul loup chatin,Gold,31,114.262,118.281,NULL
wec,2024,COTA,2024-09-01 13:00:00,35,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,ferdinand habsburg,Gold,60,113.572,116.604,NULL,paul loup chatin,Gold,31,114.262,118.281,NULL
wec,2024,COTA,2024-09-01 13:00:00,36,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,matthieu vaxiviere,Gold,63,113.564,118.391,NULL,mick schumacher,Platinum,87,112.633,118.316,NULL
wec,2024,COTA,2024-09-01 13:00:00,36,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,matthieu vaxiviere,Gold,63,113.564,118.391,NULL,nicolas lapierre,Platinum,32,114.104,121.206,NULL
wec,2024,COTA,2024-09-01 13:00:00,36,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,mick schumacher,Platinum,87,112.633,118.316,NULL,nicolas lapierre,Platinum,32,114.104,121.206,NULL
wec,2024,COTA,2024-09-01 13:00:00,38,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,jenson button,Platinum,59,113.134,122.126,NULL,oliver rasmussen,Gold,59,113.293,119.095,NULL
wec,2024,COTA,2024-09-01 13:00:00,38,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,jenson button,Platinum,59,113.134,122.126,NULL,philip hanson,Gold,64,113.605,116.454,NULL
wec,2024,COTA,2024-09-01 13:00:00,38,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,oliver rasmussen,Gold,59,113.293,119.095,NULL,philip hanson,Gold,64,113.605,116.454,NULL
wec,2024,COTA,2024-09-01 13:00:00,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,ahmad al harthy,Bronze,49,127.763,133.072,NULL,maxime martin,Platinum,56,126.164,133.431,NULL
wec,2024,COTA,2024-09-01 13:00:00,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,ahmad al harthy,Bronze,49,127.763,133.072,NULL,valentino rossi,Silver,50,126.537,132.271,NULL
wec,2024,COTA,2024-09-01 13:00:00,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,maxime martin,Platinum,56,126.164,133.431,NULL,valentino rossi,Silver,50,126.537,132.271,NULL
wec,2024,COTA,2024-09-01 13:00:00,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,"frédéric makowiecki",Platinum,57,113.826,117.314,NULL,matt campbell,Platinum,64,113.347,118.283,NULL
wec,2024,COTA,2024-09-01 13:00:00,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,"frédéric makowiecki",Platinum,57,113.826,117.314,NULL,michael christensen,Platinum,62,113.591,120.455,NULL
wec,2024,COTA,2024-09-01 13:00:00,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,matt campbell,Platinum,64,113.347,118.283,NULL,michael christensen,Platinum,62,113.591,120.455,NULL
wec,2024,COTA,2024-09-01 13:00:00,50,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,antonio fuoco,Platinum,59,112.935,120.039,NULL,miguel molina,Platinum,62,113.761,116.258,NULL
wec,2024,COTA,2024-09-01 13:00:00,50,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,antonio fuoco,Platinum,59,112.935,120.039,NULL,nicklas nielsen,Platinum,62,112.952,118.705,NULL
wec,2024,COTA,2024-09-01 13:00:00,50,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,miguel molina,Platinum,62,113.761,116.258,NULL,nicklas nielsen,Platinum,62,112.952,118.705,NULL
wec,2024,COTA,2024-09-01 13:00:00,54,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,davide rigon,Platinum,9,125.962,145.578,NULL,francesco castellacci,Silver,23,126.745,137.298,NULL
wec,2024,COTA,2024-09-01 13:00:00,54,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,davide rigon,Platinum,9,125.962,145.578,NULL,thomas flohr,Bronze,22,127.713,230.879,NULL
wec,2024,COTA,2024-09-01 13:00:00,54,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,francesco castellacci,Silver,23,126.745,137.298,NULL,thomas flohr,Bronze,22,127.713,230.879,NULL
wec,2024,COTA,2024-09-01 13:00:00,55,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,alessio rovera,Platinum,65,126.289,135.538,NULL,francois heriau,Bronze,48,127.758,133.13,NULL
wec,2024,COTA,2024-09-01 13:00:00,55,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,alessio rovera,Platinum,65,126.289,135.538,NULL,simon mann,Silver,50,126.147,130.786,NULL
wec,2024,COTA,2024-09-01 13:00:00,55,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,francois heriau,Bronze,48,127.758,133.13,NULL,simon mann,Silver,50,126.147,130.786,NULL
wec,2024,COTA,2024-09-01 13:00:00,59,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,"grégoire saucy",Gold,46,126.128,132.627,NULL,james cottingham,Bronze,49,127.573,132.84,NULL
wec,2024,COTA,2024-09-01 13:00:00,59,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,"grégoire saucy",Gold,46,126.128,132.627,NULL,nicolas costa,Silver,69,125.849,132.103,NULL
wec,2024,COTA,2024-09-01 13:00:00,59,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,james cottingham,Bronze,49,127.573,132.84,NULL,nicolas costa,Silver,69,125.849,132.103,NULL
wec,2024,COTA,2024-09-01 13:00:00,6,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,"andré lotterer",Platinum,63,113.334,118.752,NULL,kevin estre,Platinum,62,113.366,120.42,NULL
wec,2024,COTA,2024-09-01 13:00:00,6,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,"andré lotterer",Platinum,63,113.334,118.752,NULL,laurens vanthoor,Platinum,58,113.803,116.779,NULL
wec,2024,COTA,2024-09-01 13:00:00,6,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,kevin estre,Platinum,62,113.366,120.42,NULL,laurens vanthoor,Platinum,58,113.803,116.779,NULL
wec,2024,COTA,2024-09-01 13:00:00,60,LMGT3,Iron Lynx,Lamborghini Huracan LMGT3 Evo2,Lamborghini,claudio schiavoni,Bronze,48,129.974,136.461,NULL,franck perera,Platinum,52,125.402,132.937,NULL
wec,2024,COTA,2024-09-01 13:00:00,60,LMGT3,Iron Lynx,Lamborghini Huracan LMGT3 Evo2,Lamborghini,claudio schiavoni,Bronze,48,129.974,136.461,NULL,matteo cressoni,Silver,62,126.320,132.654,NULL
wec,2024,COTA,2024-09-01 13:00:00,60,LMGT3,Iron Lynx,Lamborghini Huracan LMGT3 Evo2,Lamborghini,franck perera,Platinum,52,125.402,132.937,NULL,matteo cressoni,Silver,62,126.320,132.654,NULL
wec,2024,COTA,2024-09-01 13:00:00,63,HYPERCAR,Lamborghini Iron Lynx,Lamborghini SC63,Lamborghini,daniil kvyat,Platinum,60,113.805,121.08,NULL,edoardo mortara,Platinum,63,114.130,118.151,NULL
wec,2024,COTA,2024-09-01 13:00:00,63,HYPERCAR,Lamborghini Iron Lynx,Lamborghini SC63,Lamborghini,daniil kvyat,Platinum,60,113.805,121.08,NULL,mirko bortolotti,Platinum,59,113.835,118.574,NULL
wec,2024,COTA,2024-09-01 13:00:00,63,HYPERCAR,Lamborghini Iron Lynx,Lamborghini SC63,Lamborghini,edoardo mortara,Platinum,63,114.130,118.151,NULL,mirko bortolotti,Platinum,59,113.835,118.574,NULL
wec,2024,COTA,2024-09-01 13:00:00,7,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,kamui kobayashi,Platinum,61,112.564,119.641,NULL,mike conway,Platinum,61,112.994,117.76,NULL
wec,2024,COTA,2024-09-01 13:00:00,7,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,kamui kobayashi,Platinum,61,112.564,119.641,NULL,nick de vries,Platinum,61,113.454,117.116,NULL
wec,2024,COTA,2024-09-01 13:00:00,7,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,mike conway,Platinum,61,112.994,117.76,NULL,nick de vries,Platinum,61,113.454,117.116,NULL
wec,2024,COTA,2024-09-01 13:00:00,77,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,benjamin barker,Gold,60,125.434,132.489,NULL,ryan hardwick,Bronze,50,127.409,133.299,NULL
wec,2024,COTA,2024-09-01 13:00:00,77,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,benjamin barker,Gold,60,125.434,132.489,NULL,zacharie robichon,Silver,53,126.169,132.277,NULL
wec,2024,COTA,2024-09-01 13:00:00,77,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,ryan hardwick,Bronze,50,127.409,133.299,NULL,zacharie robichon,Silver,53,126.169,132.277,NULL
wec,2024,COTA,2024-09-01 13:00:00,777,LMGT3,"D'Station Racing",Aston Martin Vantage AMR LMGT3,Aston Martin,"clément mateu",Bronze,49,127.877,131.035,NULL,erwan bastard,Silver,32,126.335,175.46,NULL
wec,2024,COTA,2024-09-01 13:00:00,78,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,arnold robin,Bronze,49,128.419,131.704,NULL,clemens schmid,Silver,51,125.428,133.582,NULL
wec,2024,COTA,2024-09-01 13:00:00,78,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,arnold robin,Bronze,49,128.419,131.704,NULL,kelvin van der linde,Platinum,63,125.202,134.045,NULL
wec,2024,COTA,2024-09-01 13:00:00,78,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,clemens schmid,Silver,51,125.428,133.582,NULL,kelvin van der linde,Platinum,63,125.202,134.045,NULL
wec,2024,COTA,2024-09-01 13:00:00,8,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,brendon hartley,Platinum,63,113.487,117.846,NULL,ryo hirakawa,Platinum,57,113.157,120.507,NULL
wec,2024,COTA,2024-09-01 13:00:00,8,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,brendon hartley,Platinum,63,113.487,117.846,NULL,"sébastien buemi",Platinum,61,113.184,120.334,NULL
wec,2024,COTA,2024-09-01 13:00:00,8,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,ryo hirakawa,Platinum,57,113.157,120.507,NULL,"sébastien buemi",Platinum,61,113.184,120.334,NULL
wec,2024,COTA,2024-09-01 13:00:00,81,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,charlie eastwood,Gold,38,126.269,149.784,NULL,rui andrade,Silver,49,126.683,133.621,NULL
wec,2024,COTA,2024-09-01 13:00:00,81,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,charlie eastwood,Gold,38,126.269,149.784,NULL,tom van rompuy,Bronze,50,127.267,130.123,NULL
wec,2024,COTA,2024-09-01 13:00:00,81,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,rui andrade,Silver,49,126.683,133.621,NULL,tom van rompuy,Bronze,50,127.267,130.123,NULL
wec,2024,COTA,2024-09-01 13:00:00,82,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,daniel juncadella,Platinum,64,125.276,133.087,NULL,hiroshi koizumi,Bronze,50,128.333,132.065,NULL
wec,2024,COTA,2024-09-01 13:00:00,82,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,daniel juncadella,Platinum,64,125.276,133.087,NULL,"sébastien baud",Silver,49,126.002,134.326,NULL
wec,2024,COTA,2024-09-01 13:00:00,82,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,hiroshi koizumi,Bronze,50,128.333,132.065,NULL,"sébastien baud",Silver,49,126.002,134.326,NULL
wec,2024,COTA,2024-09-01 13:00:00,83,HYPERCAR,AF Corse,Ferrari 499P,Ferrari,robert kubica,Platinum,61,112.966,115.929,NULL,robert shwartzman,Platinum,60,113.145,119.7,NULL
wec,2024,COTA,2024-09-01 13:00:00,83,HYPERCAR,AF Corse,Ferrari 499P,Ferrari,robert kubica,Platinum,61,112.966,115.929,NULL,yifei ye,Gold,62,113.284,118.873,NULL
wec,2024,COTA,2024-09-01 13:00:00,83,HYPERCAR,AF Corse,Ferrari 499P,Ferrari,robert shwartzman,Platinum,60,113.145,119.7,NULL,yifei ye,Gold,62,113.284,118.873,NULL
wec,2024,COTA,2024-09-01 13:00:00,85,LMGT3,Iron Dames,Lamborghini Huracan LMGT3 Evo2,Lamborghini,michelle gatting,Gold,51,126.641,132.762,NULL,rahel frey,Silver,59,126.069,142.279,NULL
wec,2024,COTA,2024-09-01 13:00:00,85,LMGT3,Iron Dames,Lamborghini Huracan LMGT3 Evo2,Lamborghini,michelle gatting,Gold,51,126.641,132.762,NULL,sarah bovy,Silver,50,127.544,130.094,NULL
wec,2024,COTA,2024-09-01 13:00:00,85,LMGT3,Iron Dames,Lamborghini Huracan LMGT3 Evo2,Lamborghini,rahel frey,Silver,59,126.069,142.279,NULL,sarah bovy,Silver,50,127.544,130.094,NULL
wec,2024,COTA,2024-09-01 13:00:00,87,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,esteban masson,Gold,69,125.863,133.793,NULL,jose maria lopez,Platinum,45,126.047,132.886,NULL
wec,2024,COTA,2024-09-01 13:00:00,87,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,esteban masson,Gold,69,125.863,133.793,NULL,takeshi kimura,Bronze,48,129.564,133.921,NULL
wec,2024,COTA,2024-09-01 13:00:00,87,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,jose maria lopez,Platinum,45,126.047,132.886,NULL,takeshi kimura,Bronze,48,129.564,133.921,NULL
wec,2024,COTA,2024-09-01 13:00:00,88,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,ben keating,Bronze,49,128.064,131.39,NULL,dennis olsen,Platinum,48,125.968,132.295,NULL
wec,2024,COTA,2024-09-01 13:00:00,88,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,ben keating,Bronze,49,128.064,131.39,NULL,mikkel pedersen,Silver,49,126.648,133.349,NULL
wec,2024,COTA,2024-09-01 13:00:00,88,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,dennis olsen,Platinum,48,125.968,132.295,NULL,mikkel pedersen,Silver,49,126.648,133.349,NULL
wec,2024,COTA,2024-09-01 13:00:00,91,LMGT3,Manthey EMA,Porsche 911 GT3 R LMGT3,Porsche,morris schuring,Gold,51,126.188,132.069,NULL,richard lietz,Platinum,64,126.070,133.205,NULL
wec,2024,COTA,2024-09-01 13:00:00,91,LMGT3,Manthey EMA,Porsche 911 GT3 R LMGT3,Porsche,morris schuring,Gold,51,126.188,132.069,NULL,yasser shahin,Bronze,49,128.241,131.776,NULL
wec,2024,COTA,2024-09-01 13:00:00,91,LMGT3,Manthey EMA,Porsche 911 GT3 R LMGT3,Porsche,richard lietz,Platinum,64,126.070,133.205,NULL,yasser shahin,Bronze,49,128.241,131.776,NULL
wec,2024,COTA,2024-09-01 13:00:00,92,LMGT3,Manthey PureRxcing,Porsche 911 GT3 R LMGT3,Porsche,aliaksandr malykhin,Silver,51,127.739,130.307,NULL,joel sturm,Silver,51,126.599,132.547,NULL
wec,2024,COTA,2024-09-01 13:00:00,92,LMGT3,Manthey PureRxcing,Porsche 911 GT3 R LMGT3,Porsche,aliaksandr malykhin,Silver,51,127.739,130.307,NULL,klaus bachler,Platinum,62,126.229,133.561,NULL
wec,2024,COTA,2024-09-01 13:00:00,92,LMGT3,Manthey PureRxcing,Porsche 911 GT3 R LMGT3,Porsche,joel sturm,Silver,51,126.599,132.547,NULL,klaus bachler,Platinum,62,126.229,133.561,NULL
wec,2024,COTA,2024-09-01 13:00:00,93,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,jean-eric vergne,Platinum,53,114.336,122.045,NULL,mikkel jensen,Platinum,65,113.635,119.349,NULL
wec,2024,COTA,2024-09-01 13:00:00,93,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,jean-eric vergne,Platinum,53,114.336,122.045,NULL,"nico müller",Platinum,64,114.405,116.817,NULL
wec,2024,COTA,2024-09-01 13:00:00,93,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,mikkel jensen,Platinum,65,113.635,119.349,NULL,"nico müller",Platinum,64,114.405,116.817,NULL
wec,2024,COTA,2024-09-01 13:00:00,94,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,paul di resta,Platinum,62,114.322,119.954,NULL,stoffel vandoorne,Platinum,59,114.541,118.077,NULL
wec,2024,COTA,2024-09-01 13:00:00,95,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,joshua caygill,Bronze,49,128.335,131.423,NULL,marino sato,Gold,64,125.370,134.084,NULL
wec,2024,COTA,2024-09-01 13:00:00,95,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,joshua caygill,Bronze,49,128.335,131.423,NULL,nicolas pino,Silver,50,125.922,133.027,NULL
wec,2024,COTA,2024-09-01 13:00:00,95,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,marino sato,Gold,64,125.370,134.084,NULL,nicolas pino,Silver,50,125.922,133.027,NULL
wec,2024,COTA,2024-09-01 13:00:00,99,HYPERCAR,Proton Competition,Porsche 963,Porsche,harry tincknell,Platinum,63,113.972,117.454,NULL,julien andlauer,Gold,57,113.252,118.929,NULL
wec,2024,COTA,2024-09-01 13:00:00,99,HYPERCAR,Proton Competition,Porsche 963,Porsche,harry tincknell,Platinum,63,113.972,117.454,NULL,neel jani,Platinum,62,113.486,121.143,NULL
wec,2024,COTA,2024-09-01 13:00:00,99,HYPERCAR,Proton Competition,Porsche 963,Porsche,julien andlauer,Gold,57,113.252,118.929,NULL,neel jani,Platinum,62,113.486,121.143,NULL
wec,2024,Fuji,2024-09-15 11:00:00,12,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,callum ilott,Platinum,59,91.721,99.66,NULL,norman nato,Gold,63,91.630,101.043,NULL
wec,2024,Fuji,2024-09-15 11:00:00,12,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,callum ilott,Platinum,59,91.721,99.66,NULL,william stevens,Platinum,91,92.089,103.695,NULL
wec,2024,Fuji,2024-09-15 11:00:00,12,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,norman nato,Gold,63,91.630,101.043,NULL,william stevens,Platinum,91,92.089,103.695,NULL
wec,2024,Fuji,2024-09-15 11:00:00,15,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,dries vanthoor,Platinum,92,91.168,101.672,NULL,marco wittmann,Platinum,50,90.152,102.255,NULL
wec,2024,Fuji,2024-09-15 11:00:00,15,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,dries vanthoor,Platinum,92,91.168,101.672,NULL,raffaele marciello,Platinum,71,91.998,101.158,NULL
wec,2024,Fuji,2024-09-15 11:00:00,15,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,marco wittmann,Platinum,50,90.152,102.255,NULL,raffaele marciello,Platinum,71,91.998,101.158,NULL
wec,2024,Fuji,2024-09-15 11:00:00,2,HYPERCAR,Cadillac Racing,Cadillac V-Series.R,Cadillac,alex lynn,Platinum,86,91.665,107.551,NULL,earl bamber,Platinum,107,88.766,99.745,NULL
wec,2024,Fuji,2024-09-15 11:00:00,20,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,rene rast,Platinum,57,92.392,100.344,NULL,robin frijns,Platinum,90,92.358,107.871,NULL
wec,2024,Fuji,2024-09-15 11:00:00,20,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,rene rast,Platinum,57,92.392,100.344,NULL,sheldon van der linde,Platinum,55,91.219,98.982,NULL
wec,2024,Fuji,2024-09-15 11:00:00,20,HYPERCAR,BMW M Team WRT,BMW M HYBRID V8,BMW,robin frijns,Platinum,90,92.358,107.871,NULL,sheldon van der linde,Platinum,55,91.219,98.982,NULL
wec,2024,Fuji,2024-09-15 11:00:00,27,LMGT3,Heart of Racing Team,Aston Martin Vantage AMR LMGT3,Aston Martin,alex riberas,Gold,68,100.987,111.006,NULL,daniel mancinelli,Silver,66,102.252,107.755,NULL
wec,2024,Fuji,2024-09-15 11:00:00,27,LMGT3,Heart of Racing Team,Aston Martin Vantage AMR LMGT3,Aston Martin,alex riberas,Gold,68,100.987,111.006,NULL,ian james,Bronze,60,102.358,117.005,NULL
wec,2024,Fuji,2024-09-15 11:00:00,27,LMGT3,Heart of Racing Team,Aston Martin Vantage AMR LMGT3,Aston Martin,daniel mancinelli,Silver,66,102.252,107.755,NULL,ian james,Bronze,60,102.358,117.005,NULL
wec,2024,Fuji,2024-09-15 11:00:00,31,LMGT3,Team WRT,BMW M4 LMGT3,BMW,augusto farfus,Platinum,59,101.985,106.305,NULL,darren leung,Bronze,75,103.112,114.429,NULL
wec,2024,Fuji,2024-09-15 11:00:00,31,LMGT3,Team WRT,BMW M4 LMGT3,BMW,augusto farfus,Platinum,59,101.985,106.305,NULL,sean gelael,Silver,60,101.820,113.881,NULL
wec,2024,Fuji,2024-09-15 11:00:00,31,LMGT3,Team WRT,BMW M4 LMGT3,BMW,darren leung,Bronze,75,103.112,114.429,NULL,sean gelael,Silver,60,101.820,113.881,NULL
wec,2024,Fuji,2024-09-15 11:00:00,35,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,charles milesi,Platinum,120,90.943,100.421,NULL,ferdinand habsburg,Gold,43,91.984,100.133,NULL
wec,2024,Fuji,2024-09-15 11:00:00,35,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,charles milesi,Platinum,120,90.943,100.421,NULL,jules gounon,Platinum,50,92.545,106.606,NULL
wec,2024,Fuji,2024-09-15 11:00:00,35,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,ferdinand habsburg,Gold,43,91.984,100.133,NULL,jules gounon,Platinum,50,92.545,106.606,NULL
wec,2024,Fuji,2024-09-15 11:00:00,36,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,matthieu vaxiviere,Gold,52,92.780,106.804,NULL,mick schumacher,Platinum,119,91.525,100.547,NULL
wec,2024,Fuji,2024-09-15 11:00:00,36,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,matthieu vaxiviere,Gold,52,92.780,106.804,NULL,nicolas lapierre,Platinum,42,92.020,98.944,NULL
wec,2024,Fuji,2024-09-15 11:00:00,36,HYPERCAR,Alpine Endurance Team,Alpine A424,Alpine,mick schumacher,Platinum,119,91.525,100.547,NULL,nicolas lapierre,Platinum,42,92.020,98.944,NULL
wec,2024,Fuji,2024-09-15 11:00:00,38,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,jenson button,Platinum,58,92.026,100.324,NULL,oliver rasmussen,Gold,63,91.661,100.491,NULL
wec,2024,Fuji,2024-09-15 11:00:00,38,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,jenson button,Platinum,58,92.026,100.324,NULL,philip hanson,Gold,92,92.137,103.634,NULL
wec,2024,Fuji,2024-09-15 11:00:00,38,HYPERCAR,Hertz Team JOTA,Porsche 963,Porsche,oliver rasmussen,Gold,63,91.661,100.491,NULL,philip hanson,Gold,92,92.137,103.634,NULL
wec,2024,Fuji,2024-09-15 11:00:00,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,ahmad al harthy,Bronze,76,102.791,114.201,NULL,maxime martin,Platinum,58,101.863,108.792,NULL
wec,2024,Fuji,2024-09-15 11:00:00,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,ahmad al harthy,Bronze,76,102.791,114.201,NULL,valentino rossi,Silver,60,102.003,111.143,NULL
wec,2024,Fuji,2024-09-15 11:00:00,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,maxime martin,Platinum,58,101.863,108.792,NULL,valentino rossi,Silver,60,102.003,111.143,NULL
wec,2024,Fuji,2024-09-15 11:00:00,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,"frédéric makowiecki",Platinum,73,91.271,106.21,NULL,matt campbell,Platinum,21,91.710,123.682,NULL
wec,2024,Fuji,2024-09-15 11:00:00,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,"frédéric makowiecki",Platinum,73,91.271,106.21,NULL,michael christensen,Platinum,69,91.436,97.595,NULL
wec,2024,Fuji,2024-09-15 11:00:00,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,matt campbell,Platinum,21,91.710,123.682,NULL,michael christensen,Platinum,69,91.436,97.595,NULL
