series_code,year,event,event_date,driver,car,class,team,chassis,manufacturer,license,license_rank,country,laps,drive_time_minutes,best_lap,avg_lap,avg_q1,avg_q12,lap_stddev,q1_laps,q2_laps,q3_laps,q4_laps,q1_pct,stint_count
elms,2021,Spielberg,2021-05-16 11:00:00,diego menchaca,24,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Silver,0,MEX,65,97.58,83.710,90.075,NULL,NULL,16.868,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,ferdinand habsburg,24,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Gold,0,AUT,50,94.81,86.683,113.772,NULL,NULL,40.182,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,richard bradley,24,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Gold,0,GBR,33,49.15,84.731,89.359,NULL,NULL,12.211,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,john falb,25,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Bronze,0,USA,31,48.32,83.026,93.532,NULL,NULL,21.874,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,roberto merhi,25,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Platinum,0,ESP,52,97.58,85.736,112.597,NULL,NULL,39.403,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,rui andrade,25,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Silver,0,ANG,66,96.46,84.092,87.688,NULL,NULL,10.276,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,franco colapinto,26,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Silver,0,ARG,49,93.48,87.094,114.468,NULL,NULL,44.093,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,nick de vries,26,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Platinum,0,NED,67,97.1,83.032,86.953,NULL,NULL,9.872,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,roman rusinov,26,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Gold,0,RUS,33,50.61,83.064,92.015,NULL,NULL,21.135,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,patrick pilet,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Platinum,0,FRA,45,79.38,86.945,105.839,NULL,NULL,33.044,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,paul lafargue,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Silver,0,FRA,66,98.86,83.337,89.869,NULL,NULL,16.347,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,paul loup chatin,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Gold,0,FRA,37,63.04,83.576,102.231,NULL,NULL,39.091,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,francois heriau,29,LMP2,Ultimate,Oreca 07 - Gibson,ORECA,Bronze,0,FRA,32,49.53,83.927,92.867,NULL,NULL,21.203,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,jean-baptiste lahaye,29,LMP2,Ultimate,Oreca 07 - Gibson,ORECA,Silver,0,FRA,66,96.72,83.324,87.924,NULL,NULL,12.087,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,matthieu lahaye,29,LMP2,Ultimate,Oreca 07 - Gibson,ORECA,Silver,0,FRA,50,95.03,87.147,114.033,NULL,NULL,40.441,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,andrew bentley,3,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Bronze,0,GBR,41,64.82,88.029,94.863,NULL,NULL,17.785,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,duncan tappy,3,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Silver,0,GBR,64,118.64,88.881,111.223,NULL,NULL,32.498,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,james mcguire,3,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Bronze,0,USA,36,57.72,91.077,96.2,NULL,NULL,16.422,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,memo rojas,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,Silver,0,MEX,33,50.89,83.675,92.519,NULL,NULL,20.92,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,rene binder,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,Gold,0,AUT,65,94.72,83.818,87.435,NULL,NULL,10.113,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,tristan gommendy,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,Platinum,0,FRA,50,95.97,86.650,115.164,NULL,NULL,42.664,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,job van uitert,32,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,NLD,44,96.62,85.613,131.753,NULL,NULL,130.342,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,manuel maldonado,32,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Silver,0,GBR,66,96.72,84.034,87.928,NULL,NULL,11.449,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,nicolas jamin,32,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,FRA,32,48.91,82.458,91.705,NULL,NULL,21.935,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,charlie eastwood,34,LMP2,Racing Team Turkey,Oreca 07 - Gibson,ORECA,Gold,0,IRL,53,87.6,83.167,99.169,NULL,NULL,34.717,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,logan sargeant,34,LMP2,Racing Team Turkey,Oreca 07 - Gibson,ORECA,Platinum,0,USA,44,75.82,85.994,103.386,NULL,NULL,30.823,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,salih yoluc,34,LMP2,Racing Team Turkey,Oreca 07 - Gibson,ORECA,Silver,0,TUR,51,77.48,83.384,91.159,NULL,NULL,18.448,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,francesco dracone,35,LMP2,BHK Motorsport,Oreca 07 - Gibson,ORECA,Silver,0,ITA,32,50.17,85.313,94.071,NULL,NULL,20.734,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,markus pommer,35,LMP2,BHK Motorsport,Oreca 07 - Gibson,ORECA,Silver,0,DEU,64,94.39,84.093,88.492,NULL,NULL,13.226,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,sergio campana,35,LMP2,BHK Motorsport,Oreca 07 - Gibson,ORECA,Gold,0,ITA,49,97.78,87.560,119.734,NULL,NULL,73.737,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,alexandre coigny,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,Bronze,0,CHE,51,80.92,85.030,95.2,NULL,NULL,19.304,0,0,0,0,NULL,5
elms,2021,Spielberg,2021-05-16 11:00:00,antonin borga,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,Gold,0,CHE,55,84.79,83.474,92.497,NULL,NULL,16.172,0,0,0,0,NULL,4
elms,2021,Spielberg,2021-05-16 11:00:00,nicolas lapierre,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,Platinum,0,FRA,41,76.74,83.098,112.296,NULL,NULL,45.751,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,arnold robin,39,LMP2,Graff,Oreca 07 - Gibson,ORECA,Bronze,0,FRA,37,67.1,85.047,108.814,NULL,NULL,46.788,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,maxime robin,39,LMP2,Graff,Oreca 07 - Gibson,ORECA,Silver,0,FRA,66,99.52,83.934,90.476,NULL,NULL,16.454,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,vincent capillaire,39,LMP2,Graff,Oreca 07 - Gibson,ORECA,Silver,0,FRA,42,74.96,88.012,107.09,NULL,NULL,37.728,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,jean-philippe dayraut,4,LMP3,DKR Engineering,Duqueine M30 - D08 - Nissan,Duqueine,Bronze,0,FRA,83,130.74,87.988,94.507,NULL,NULL,23.825,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,laurents horr,4,LMP3,DKR Engineering,Duqueine M30 - D08 - Nissan,Duqueine,Gold,0,DEU,33,54.95,93.759,99.904,NULL,NULL,17.236,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,leonard weiss,4,LMP3,DKR Engineering,Duqueine M30 - D08 - Nissan,Duqueine,Silver,0,GER,25,55.27,89.485,132.652,NULL,NULL,45.419,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,louis deletraz,41,LMP2,Team WRT,Oreca 07 - Gibson,ORECA,Gold,0,CHE,29,44.59,85.586,92.26,NULL,NULL,15.183,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,robert kubica,41,LMP2,Team WRT,Oreca 07 - Gibson,ORECA,Platinum,0,POL,54,98.19,83.321,109.102,NULL,NULL,40.367,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,yifei ye,41,LMP2,Team WRT,Oreca 07 - Gibson,ORECA,Gold,0,CHN,66,98.04,82.883,89.132,NULL,NULL,16.925,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,adrien chila,5,LMP3,MV2S Racing,Ligier JS P320 - Nissan,Ligier,Bronze,0,FRA,42,66.62,88.416,95.165,NULL,NULL,17.492,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,christophe cresp,5,LMP3,MV2S Racing,Ligier JS P320 - Nissan,Ligier,Bronze,0,FRA,36,56.49,89.806,94.152,NULL,NULL,16.724,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,fabien lavergne,5,LMP3,MV2S Racing,Ligier JS P320 - Nissan,Ligier,Silver,0,FRA,64,118.64,88.931,111.225,NULL,NULL,31.609,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,austin mccusker,6,LMP3,Nielsen Racing,Ligier JS P320 - Nissan,Ligier,Silver,0,USA,25,54.01,88.769,129.619,NULL,NULL,47.907,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,max koebolt,6,LMP3,Nielsen Racing,Ligier JS P320 - Nissan,Ligier,Silver,0,NLD,38,64.33,94.290,101.57,NULL,NULL,20.113,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,nicholas adcock,6,LMP3,Nielsen Racing,Ligier JS P320 - Nissan,Ligier,Bronze,0,GBR,78,122.9,89.303,94.542,NULL,NULL,15.427,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,james allen,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,Gold,0,AUS,41,73.06,83.617,106.914,NULL,NULL,79.472,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,julien canal,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,Silver,0,FRA,59,88.78,83.865,90.288,NULL,NULL,16.819,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,william stevens,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,Platinum,0,GBR,45,79.96,87.903,106.619,NULL,NULL,32.458,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,anthony wells,7,LMP3,Nielsen Racing,Ligier JS P320 - Nissan,Ligier,Bronze,0,GBR,61,110.04,89.474,108.233,NULL,NULL,35.948,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,colin noble,7,LMP3,Nielsen Racing,Ligier JS P320 - Nissan,Ligier,Gold,0,GBR,80,131.89,86.826,98.914,NULL,NULL,21.292,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,david droux,8,LMP3,Graff,Ligier JS P320 - Nissan,Ligier,Gold,0,CHE,70,126.19,88.626,108.164,NULL,NULL,29.346,0,0,0,0,NULL,3
elms,2021,Spielberg,2021-05-16 11:00:00,eric trouillet,8,LMP3,Graff,Ligier JS P320 - Nissan,Ligier,Bronze,0,FRA,34,56.29,88.961,99.332,NULL,NULL,23.688,0,0,0,0,NULL,1
elms,2021,Spielberg,2021-05-16 11:00:00,"sébastien page",8,LMP3,Graff,Ligier JS P320 - Nissan,Ligier,Bronze,0,CHE,39,59.99,89.107,92.293,NULL,NULL,7.734,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,matthias kaiser,9,LMP3,Graff,Ligier JS P320 - Nissan,Ligier,Silver,0,SUI,49,95.12,93.704,116.468,NULL,NULL,37.371,0,0,0,0,NULL,2
elms,2021,Spielberg,2021-05-16 11:00:00,rory penttinen,9,LMP3,Graff,Ligier JS P320 - Nissan,Ligier,Bronze,0,FIN,71,146.16,88.019,123.514,NULL,NULL,255.111,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,andrea dromedari,11,LMP3,Eurointernational,Ligier JS P320 - Nissan,Ligier,Bronze,0,ITA,35,74.66,114.933,127.992,NULL,NULL,26.251,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,jacopo baratto,11,LMP3,Eurointernational,Ligier JS P320 - Nissan,Ligier,Bronze,0,ITA,54,105.79,112.914,117.54,NULL,NULL,15.921,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,joey alders,11,LMP3,Eurointernational,Ligier JS P320 - Nissan,Ligier,Gold,0,NLD,28,60.0,111.875,128.564,NULL,NULL,39.438,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,david hauser,12,LMP3,Racing Experience,Duqueine M30 - D08 - Nissan,Duqueine,Silver,0,LUX,33,64.27,112.612,116.859,NULL,NULL,15.374,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,gary hauser,12,LMP3,Racing Experience,Duqueine M30 - D08 - Nissan,Duqueine,Silver,0,LUX,29,60.77,112.681,125.729,NULL,NULL,37.344,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,tom cloet,12,LMP3,Racing Experience,Duqueine M30 - D08 - Nissan,Duqueine,Bronze,0,BEL,56,116.5,113.975,124.817,NULL,NULL,25.171,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,martin hippe,13,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,Bronze,0,DEU,28,56.37,112.514,120.8,NULL,NULL,25.804,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,julius adomavicius,14,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,Silver,0,LTU,33,64.74,112.422,117.704,NULL,NULL,17.789,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,mateusz kaprzyk,14,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,Silver,0,POL,29,62.17,112.789,128.637,NULL,NULL,38.764,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,mattia pasini,14,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,Bronze,0,ITA,56,114.07,112.088,122.219,NULL,NULL,27.677,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,alex kapadia,15,LMP3,RLR MSport,Ligier JS P320 - Nissan,Ligier,Silver,0,GBR,34,65.54,112.111,115.657,NULL,NULL,13.426,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,malthe jakobsen,15,LMP3,RLR MSport,Ligier JS P320 - Nissan,Ligier,Gold,0,DNK,30,62.24,111.774,124.477,NULL,NULL,34.684,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,michael benham,15,LMP3,RLR MSport,Ligier JS P320 - Nissan,Ligier,Bronze,0,GBR,54,112.68,113.370,125.201,NULL,NULL,26.612,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,dwight merriman,17,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Bronze,0,USA,22,44.0,108.277,120.009,NULL,NULL,36.057,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,gabriel aubry,17,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Gold,0,FRA,50,96.54,105.229,115.852,NULL,NULL,23.49,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,kyle tilley,17,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Silver,0,GBR,50,100.61,107.251,120.726,NULL,NULL,64.057,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,alessandro bressan,18,LMP3,1 AIM Villorba Corse,Ligier JS P320 - Nissan,Ligier,Silver,0,ITA,20,38.02,112.613,114.058,NULL,NULL,2.279,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,matthew bell,19,LMP3,COOL Racing,Ligier JS P320 - Nissan,Ligier,Gold,0,GBR,30,63.53,112.396,127.065,NULL,NULL,39.65,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,nicolas maulini,19,LMP3,COOL Racing,Ligier JS P320 - Nissan,Ligier,Silver,0,CHE,56,114.36,112.651,122.533,NULL,NULL,30.395,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,niklas kruetten,19,LMP3,COOL Racing,Ligier JS P320 - Nissan,Ligier,Silver,0,DEU,33,63.8,112.549,115.994,NULL,NULL,11.18,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,edouard cauhaupe,2,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Silver,0,FRA,27,51.92,112.064,115.378,NULL,NULL,8.868,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,robert wheldon,2,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Bronze,0,GBR,65,133.62,112.199,123.343,NULL,NULL,30.51,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,wayne boyd,2,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Gold,0,GBR,27,56.62,112.174,125.814,NULL,NULL,36.663,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,charles crews,20,LMP3,Team Virage,Ligier JS P320 - Nissan,Ligier,Bronze,0,USA,4,9.17,112.902,137.485,NULL,NULL,48.485,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,garett grist,20,LMP3,Team Virage,Ligier JS P320 - Nissan,Ligier,Gold,0,CAN,64,129.8,111.317,121.685,NULL,NULL,32.99,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,rob hodes,20,LMP3,Team Virage,Ligier JS P320 - Nissan,Ligier,Bronze,0,USA,26,52.93,114.077,122.152,NULL,NULL,23.198,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,jonathan aberdein,22,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,ZAF,34,67.58,105.133,119.254,NULL,NULL,25.21,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,philip hanson,22,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,GBR,23,43.26,104.967,112.853,NULL,NULL,29.86,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,tom gamble,22,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,GBR,69,129.56,104.946,112.658,NULL,NULL,27.398,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,diego menchaca,24,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Silver,0,MEX,52,95.77,105.367,110.505,NULL,NULL,14.033,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,ferdinand habsburg,24,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Gold,0,AUT,23,46.44,105.480,121.155,NULL,NULL,50.331,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,richard bradley,24,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Gold,0,GBR,51,99.49,105.522,117.045,NULL,NULL,27.397,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,john falb,25,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Bronze,0,USA,27,55.05,106.986,122.338,NULL,NULL,30.044,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,roberto merhi,25,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Platinum,0,ESP,46,89.86,104.965,117.214,NULL,NULL,39.677,0,0,0,0,NULL,4
elms,2021,Paul Ricard,2021-06-06 11:00:00,rui andrade,25,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Silver,0,ANG,52,96.24,105.545,111.046,NULL,NULL,17.342,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,franco colapinto,26,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Silver,0,ARG,55,107.0,104.640,116.725,NULL,NULL,31.907,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,nick de vries,26,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Platinum,0,NED,48,91.82,104.886,114.771,NULL,NULL,34.436,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,roman rusinov,26,LMP2,G-Drive Racing,Aurus 01 - Gibson,Aurus,Gold,0,RUS,23,41.47,105.250,108.192,NULL,NULL,10.157,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,jean-eric vergne,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Platinum,0,FRA,28,55.72,105.185,119.402,NULL,NULL,39.814,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,paul lafargue,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Silver,0,FRA,51,100.9,105.624,118.708,NULL,NULL,29.986,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,paul loup chatin,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,Gold,0,FRA,46,83.94,104.945,109.484,NULL,NULL,12.106,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,francois heriau,29,LMP2,Ultimate,Oreca 07 - Gibson,ORECA,Bronze,0,FRA,23,44.4,106.401,115.82,NULL,NULL,37.548,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,jean-baptiste lahaye,29,LMP2,Ultimate,Oreca 07 - Gibson,ORECA,Silver,0,FRA,55,105.53,105.769,115.121,NULL,NULL,21.279,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,matthieu lahaye,29,LMP2,Ultimate,Oreca 07 - Gibson,ORECA,Silver,0,FRA,46,91.44,105.810,119.274,NULL,NULL,39.197,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,andrew bentley,3,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Bronze,0,GBR,35,75.82,113.257,129.985,NULL,NULL,39.496,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,duncan tappy,3,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Silver,0,GBR,51,109.57,112.217,128.905,NULL,NULL,61.691,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,james mcguire,3,LMP3,United Autosports,Ligier JS P320 - Nissan,Ligier,Bronze,0,USA,27,55.2,116.360,122.676,NULL,NULL,18.026,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,memo rojas,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,Silver,0,MEX,23,42.71,105.170,111.417,NULL,NULL,21.45,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,rene binder,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,Gold,0,AUT,55,105.73,105.539,115.339,NULL,NULL,24.242,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,tristan gommendy,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,Platinum,0,FRA,48,92.57,105.158,115.713,NULL,NULL,34.531,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,job van uitert,32,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,NLD,48,91.75,104.962,114.689,NULL,NULL,32.993,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,manuel maldonado,32,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Silver,0,GBR,51,100.2,105.444,117.884,NULL,NULL,30.501,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,nicolas jamin,32,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,Gold,0,FRA,27,48.74,104.953,108.312,NULL,NULL,9.967,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,charlie eastwood,34,LMP2,Racing Team Turkey,Oreca 07 - Gibson,ORECA,Gold,0,IRL,52,94.64,104.481,109.196,NULL,NULL,12.682,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,harry tincknell,34,LMP2,Racing Team Turkey,Oreca 07 - Gibson,ORECA,Platinum,0,GBR,23,45.6,104.475,118.968,NULL,NULL,43.367,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,salih yoluc,34,LMP2,Racing Team Turkey,Oreca 07 - Gibson,ORECA,Silver,0,TUR,51,100.96,106.325,118.777,NULL,NULL,30.596,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,francesco dracone,35,LMP2,BHK Motorsport,Oreca 07 - Gibson,ORECA,Silver,0,ITA,23,43.79,106.353,114.242,NULL,NULL,27.991,0,0,0,0,NULL,1
elms,2021,Paul Ricard,2021-06-06 11:00:00,markus pommer,35,LMP2,BHK Motorsport,Oreca 07 - Gibson,ORECA,Silver,0,DEU,49,96.1,105.830,117.671,NULL,NULL,32.934,0,0,0,0,NULL,3
elms,2021,Paul Ricard,2021-06-06 11:00:00,sergio campana,35,LMP2,BHK Motorsport,Oreca 07 - Gibson,ORECA,Gold,0,ITA,53,101.27,104.970,114.642,NULL,NULL,23.116,0,0,0,0,NULL,2
elms,2021,Paul Ricard,2021-06-06 11:00:00,alexandre coigny,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,Bronze,0,CHE,51,106.25,108.423,125.005,NULL,NULL,39.721,0,0,0,0,NULL,4
